GAIN_MARGIN_DB,LOOP_GAIN_DB,PHASE_MARGIN_DEG,POWER_UW,PSRR_DB,PSRR_WC_DB,TC,VREF,c_GainMargin_min,c_LoopGain_min,c_PhaseMargin_min,c_Power_max,c_TC_max,c_VREF_max,c_VREF_min,is_feasible,penalty,sim_failure,sim_ok,viol_gain_margin,viol_loop_gain,viol_phase_margin,viol_power,viol_tc,viol_vref,x_iss,x_l_all,x_vbnv,x_w_ncasc,x_w_pass,x_w_pdiff,x_w_pmir
26.762,39.6187,78.583,46.20803,41.91554,5.335629,32.99964,1.218746,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,2,,1,0,1,0,0,1,0,9.645332891620775,5.955,1.1053885927583318,28.37,55.33,3.165,32.985
23.6027,38.199,71.711,93.08086,54.16756,-5.95627,30.48127,1.227182,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,4,,1,0,1,0,1,1,1,25.822815477611094,7.735,1.6648123555148036,15.345,39.18,14.15,10.26
19.705,40.4697,61.604,102.5148,66.04221,-9.72081,34.40235,1.221199,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,3,,1,0,1,0,1,1,0,29.168154182019332,6.880000000000001,1.4280247989596813,35.155,37.71,31.82,18.48
11.3722,49.3446,48.736999999999995,60.89519,51.17775,-0.514815,29.62118,1.218211,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,6,,1,1,1,1,1,1,1,14.751077369825218,5.985,1.2325975141888779,14.09,73.505,36.715,38.855000000000004
7.73739,55.3137,33.510999999999996,90.51359,47.14059,-14.8856,28.48891,1.219188,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,4,,1,1,0,1,1,1,0,25.024167774941073,4.7250000000000005,1.1416157378160967,27.595,37.495000000000005,33.81,11.25
30.5421,48.316,66.64,37.07744,49.77316,-9.96543,37.41751,1.217385,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,3,,1,0,1,0,0,1,1,6.490122232376876,1.4849999999999999,1.6059166310099924,19.86,32.879999999999995,8.594999999999999,24.97
26.0994,47.5881,78.786,59.97816,47.77154,2.704967,22.30546,1.222421,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,3,,1,0,1,0,1,0,1,14.383554277275438,4.595000000000001,1.5895354485496365,4.609999999999999,58.0,5.01,8.48
18.2048,45.1508,56.373999999999995,129.4475,36.22887,-8.10765,13.44446,1.225243,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,4,,1,0,1,1,1,0,1,38.47281181978082,2.435,1.0558126766227232,12.895,10.1,4.46,2.725
19.1751,44.4088,54.753,132.2245,55.15129,-1.84592,36.73303,1.216806,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,5,,1,0,1,1,1,1,1,39.534790342075205,1.895,1.5799903714632801,30.310000000000002,14.870000000000001,19.065,25.305
17.0183,46.8568,67.977,110.0632,52.04348,13.14422,27.98771,1.220449,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,3,,1,0,1,0,1,1,0,31.797423260810017,4.885000000000001,0.9705665253037847,8.61,43.925000000000004,6.8500000000000005,21.78
35.811,40.1819,78.508,67.77918,49.12308,-9.0302,37.50646,1.218376,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,4,,1,0,1,0,1,1,1,17.140565220577642,4.95,1.5145062155194542,33.695,16.995,7.36,9.505
14.8264,43.8249,61.241,49.28114,47.95256,1.349444,33.32014,1.217391,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,3,,1,0,1,0,0,1,1,10.728740714276178,7.7700000000000005,1.063288536239758,25.855,38.875,21.92,22.495
13.8426,48.5464,62.397999999999996,34.28147,52.36928,2.643824,26.18881,1.220276,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,3,,1,1,1,0,0,1,0,5.486310031998147,5.49,1.499794219719929,1.995,52.345,39.555,4.965
9.23405,58.6497,50.85400000000001,81.99436,56.86519,7.067184,25.24275,1.219192,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,3,,1,1,0,1,1,0,0,22.064947270589215,2.3449999999999998,1.0221484949946378,29.98,98.99,15.07,17.525
7.45817,60.6385,40.584,51.87208,53.94657,-1.96601,26.50605,1.218704,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,3,,1,1,0,1,0,1,0,11.612169871733625,3.56,1.0488045022397392,22.52,49.87,27.82,14.315
18.5695,40.632,65.004,38.34673,41.81439,8.599835,34.15626,1.216335,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,3,,1,0,1,0,0,1,1,6.944241364647699,7.325,1.5063000994171243,1.01,42.235,24.14,19.955000000000002
28.3394,41.2608,75.092,133.1416,54.91213,-10.3227,34.28004,1.219722,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,3,,1,0,1,0,1,1,0,39.81954953343546,4.8500000000000005,1.4462500726452254,37.79,29.695,8.690000000000001,26.54
22.9049,41.2534,69.883,64.19385,61.20593,-7.23559,33.12613,1.219947,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,3,,1,0,1,0,1,1,0,15.876456615988799,7.36,1.3306054998986645,26.84,66.14500000000001,18.17,24.46
17.3644,34.427,68.546,114.4184,35.17608,-4.56753,54.48827,1.213272,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,4,,1,0,1,0,1,1,1,33.39601607394266,7.94,0.9181185597892139,27.85,8.94,31.490000000000002,19.575
11.5087,43.6663,51.62899999999999,111.8036,67.35344,-4.04675,29.77347,1.222972,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,6,,1,1,1,1,1,1,1,32.37212627253559,6.575,1.6274104454653644,8.625,79.575,32.06,25.0
11.0807,54.7291,54.697,82.87614,47.54005,-4.04644,24.94005,1.221596,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,4,,1,1,0,1,1,0,1,22.343725816207456,6.285,0.9842967288794561,12.325000000000001,99.44,29.435000000000002,7.23
21.4062,50.2056,57.331999999999994,47.92489,56.01117,-8.54447,26.99406,1.219348,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,2,,1,0,0,1,0,1,0,10.235552300098263,3.08,1.2068875095316258,15.71,8.785,28.87,1.06
13.6883,46.3821,57.03,95.54108,44.03861,-5.00572,30.25779,1.221023,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,5,,1,1,1,1,1,1,0,26.748111937268483,7.800000000000001,1.201124439422909,30.75,99.12,26.46,34.145
7.43242,43.4603,35.28999999999999,109.4306,55.30681,-2.82421,35.55036,1.217053,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,6,,1,1,1,1,1,1,1,31.618218223653603,7.03,0.92325888392636,9.45,26.29,28.565,33.865
12.353,46.0215,55.31,81.20961,64.25161,-2.5225,22.7759,1.228039,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,5,,1,1,1,1,1,0,1,21.689999381743895,6.755000000000001,1.665640437947632,7.835,96.415,37.805,6.57
24.2353,45.5842,69.247,59.55523,44.77791,5.319352,34.80216,1.217967,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,4,,1,0,1,0,1,1,1,14.288805418468659,2.225,1.0806218045806535,20.61,19.685000000000002,1.545,36.54
13.5694,55.2622,54.327,59.12599,58.90421,-5.13633,26.30162,1.21919,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,4,,1,1,0,1,1,1,0,14.124830702821122,2.815,1.5103963066206831,10.495000000000001,74.21000000000001,25.085,14.485
16.4507,53.992,55.256,33.11753,48.15031,11.87229,27.06118,1.219011,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,2,,1,0,0,1,0,1,0,5.0955140864920745,1.045,1.3691912618245579,9.63,74.84,19.525000000000002,31.95
9.18238,56.9697,43.412000000000006,30.16811,48.18125,1.795416,24.70729,1.219613,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,2,,1,1,0,1,0,0,0,4.064885128522624,1.68,1.1101635922204698,18.72,55.545,38.08,21.62
6.76988,43.3165,26.883999999999986,130.3494,49.39668,14.02516,24.59018,1.225175,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,5,,1,1,1,1,1,0,1,38.78439118015163,0.68,1.614353133620381,25.015,69.215,22.75,12.49
33.5577,39.3649,77.746,38.38678,44.94374,-9.71139,31.8147,1.221086,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,2,,1,0,1,0,0,1,0,6.90227456046616,7.9350000000000005,1.6792303653070495,35.805,83.88,11.6,15.040000000000001
23.488,50.2645,75.469,59.49995,46.64963,15.75108,24.72142,1.220632,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,1,,1,0,0,0,1,0,0,14.237664542138102,2.12,1.0896884670000522,16.200000000000003,77.515,2.14,32.06
27.0442,45.9887,64.854,56.98832,46.03729,-3.48262,34.56255,1.216591,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,4,,1,0,1,0,1,1,1,13.413245774283137,1.775,1.513514676833493,13.495000000000001,22.87,7.12,27.92
2.16533,52.4668,11.802999999999997,99.25886,82.89838,11.86126,23.25826,1.220029,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,3,,1,1,0,1,1,0,0,28.049053620133982,0.75,1.2891021790326673,24.42,89.24,31.62,13.530000000000001
22.2677,30.6265,82.558,118.9524,22.84291,-9.74121,192.8084,1.263399,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,4,,1,0,1,0,1,1,1,34.38210469311134,6.300000000000001,1.2576804954177347,28.695,83.275,1.705,26.715
24.484,51.0017,70.118,60.73301,48.81267,-4.53809,20.59283,1.224904,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,2,,1,0,0,0,1,0,1,14.61605840231969,2.73,1.6567373074899168,13.215,94.12,7.93,2.04
17.1287,47.0228,55.900999999999996,121.1082,50.71747,-10.0904,29.70915,1.220724,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,4,,1,0,1,1,1,1,0,35.62985262675037,4.760000000000001,1.2491371849374255,28.1,23.005000000000003,23.735,10.045
27.6114,36.8989,71.35,30.62898,35.74507,-4.71962,38.75943,1.212139,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,3,,1,0,1,0,0,1,1,4.313566448323299,7.6450000000000005,1.3976934477389118,12.435,35.36,22.255,25.07
27.9996,50.8119,74.197,42.60204,44.70233,15.48702,25.02076,1.220562,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,1,0,,1,0,0,0,0,0,0,8.371165068012317,2.005,1.1660555291310248,8.325,70.05000000000001,2.175,37.94
14.4788,48.2535,64.639,47.0538,50.31122,6.781448,27.67511,1.22,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,2,,1,0,1,0,0,1,0,9.924839775424255,7.165000000000001,0.9994677960566166,8.82,40.12,19.85,7.13
18.8954,27.5173,64.629,28.51445,35.9488,20.80116,98.08705,1.200109,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,3,,1,0,1,0,0,1,1,3.7153612198997923,0.195,1.3914982688657291,14.455,56.075,24.175,21.545
10.3848,41.2054,47.303,87.12338,92.19132,-4.44552,33.43114,1.221688,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,6,,1,1,1,1,1,1,1,23.81813952953272,7.515000000000001,1.5794106321642223,5.555,45.185,38.910000000000004,16.115000000000002
-0.128911,56.8274,-0.7410000000000139,118.8388,55.66993,1.605299,27.07921,1.218647,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,4,,1,1,0,1,1,1,0,34.86427600061607,1.24,1.311576488846457,38.135,63.915,39.09,23.715
12.3737,59.6555,48.44999999999999,54.43754,53.70331,-7.12773,23.23862,1.220278,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,2,,1,1,0,1,0,0,0,12.484939881519889,3.645,1.0241427185621201,5.65,32.71,20.02,1.15
1.341,45.2054,4.104000000000013,119.0889,39.48403,16.53629,36.01982,1.215829,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,6,,1,1,1,1,1,1,1,34.98442791118791,0.7100000000000001,1.4053731509562994,12.74,11.79,37.09,30.57
23.9414,48.145,66.851,82.28162,50.53089,-6.76523,33.86047,1.217653,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,4,,1,0,1,0,1,1,1,22.18361870457612,3.46,1.519331274699993,11.78,30.625,8.165,39.19
21.3658,43.0426,69.176,23.23354,38.12561,12.25514,22.94157,1.220492,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,1,,1,0,1,0,0,0,0,1.647731294985363,6.945,1.0297133228098285,26.905,64.67500000000001,13.605,25.935000000000002
26.6185,43.3672,70.397,46.6544,50.4471,-6.91873,28.27959,1.221997,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,3,,1,0,1,0,0,1,1,9.7628789048793,6.720000000000001,1.465357862559039,18.64,37.39,17.31,4.875
10.8825,48.3981,48.45099999999999,129.4664,43.97849,-8.27742,30.09263,1.222085,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,6,,1,1,1,1,1,1,1,38.51511160864516,5.680000000000001,1.3852930402137005,21.76,99.875,32.54,29.085
13.2473,48.0056,53.215,26.26562,44.4713,9.301077,28.03317,1.219551,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,4,,1,1,1,1,0,1,0,2.709624546109813,0.615,0.9035854576037669,35.855000000000004,80.04,27.135,28.72
7.60181,56.1279,35.19800000000001,91.42256,59.31407,8.32279,28.45525,1.218287,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,5,,1,1,0,1,1,1,1,25.349214425534498,1.7249999999999999,1.27595646814711,27.895,61.505,16.564999999999998,39.675000000000004
20.732,51.3441,60.271,50.0463,53.01445,-5.23745,27.73901,1.218719,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,1,,1,0,0,0,0,1,0,10.977666716945135,1.625,1.3906105853867727,25.47,36.535,14.08,11.555
13.0694,54.5693,53.319,128.5935,50.62192,-12.0869,24.15928,1.220185,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,3,,1,1,0,1,1,0,0,38.2342944212162,3.52,1.1398355362076742,26.465,48.56,10.03,12.685
13.7262,54.5213,60.05500000000001,118.3278,57.55824,2.791024,25.70964,1.219446,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,2,,1,1,0,0,1,0,0,34.67811472866421,2.965,1.1906224380999202,16.425,69.78,8.129999999999999,28.995
29.1818,46.8,69.683,72.7411,54.17519,-8.94923,37.65548,1.217417,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,4,,1,0,1,0,1,1,1,18.873389622634694,2.075,1.6264954885109622,25.935000000000002,25.81,7.26,26.315
6.9819,56.3575,34.91300000000001,81.68207,56.52397,9.14808,28.36938,1.218343,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,5,,1,1,0,1,1,1,1,21.96712868067897,2.375,1.074050027266306,16.305,29.2,15.01,17.45
25.9272,35.2646,76.607,125.2908,62.72044,-6.68959,79.49486,1.224474,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,4,,1,0,1,0,1,1,1,37.038060677756654,7.78,1.6608027175583384,18.135,56.58,7.62,35.645
16.7217,45.367,68.277,101.8767,44.76717,1.753076,27.28143,1.226053,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,4,,1,0,1,0,1,1,1,28.889287357975398,6.345000000000001,1.4318148401916697,6.255,83.64,14.49,13.295
23.2863,50.426,62.593,42.22773,45.52032,-7.33758,21.43902,1.226594,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,1,,1,0,0,0,0,0,1,8.17172127549992,5.765000000000001,1.2790691955587419,28.135,57.695,24.87,1.2650000000000001
14.4355,58.1097,48.522999999999996,59.98419,51.04258,-11.7016,23.02666,1.220456,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,2,,1,0,0,1,1,0,0,14.4080088858235,2.64,1.3496711591296482,34.56,75.62,34.405,3.9250000000000003
23.9698,44.3232,64.662,35.13937,46.93256,-8.8589,33.07984,1.216524,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,3,,1,0,1,0,0,1,1,5.827811593381149,5.345000000000001,1.5305283800377354,22.925,59.525,34.58,33.985
33.4798,49.21,69.257,23.01649,35.81039,-4.727,16.54655,1.222996,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,2,,1,0,1,0,0,0,1,1.5429651521376542,3.505,1.3992899982988796,9.125,40.665,11.915000000000001,33.230000000000004
3.29104,41.2336,14.25200000000001,84.15706,56.30621,19.59238,34.36709,1.218396,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,6,,1,1,1,1,1,1,1,22.824077481949057,0.43000000000000005,1.1679648060575043,19.400000000000002,55.635,31.185000000000002,31.515
11.9464,45.1658,56.626000000000005,62.73794,49.3499,0.6834618,29.65039,1.223143,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,6,,1,1,1,1,1,1,1,15.33365783995061,7.295000000000001,1.469396504809103,2.935,66.31,36.255,9.095
18.0897,43.693,61.059,58.78418,48.53613,-3.44892,33.183,1.220048,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,3,,1,0,1,0,1,1,0,13.998422429241323,6.99,1.1038683082234715,10.205,15.629999999999999,23.345,4.01
5.98389,39.4023,30.060000000000002,63.32776,53.48312,22.29835,28.50854,1.221537,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,6,,1,1,1,1,1,1,1,15.554763306176604,0.385,0.9690839761394332,33.61,81.58,31.265,17.65
19.079,36.3439,78.163,123.1968,27.8016,-11.5529,120.2991,1.236917,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,4,,1,0,1,0,1,1,1,36.16506890467742,4.825,1.23939941795251,32.29,93.775,1.77,37.495
11.9924,50.9806,51.93799999999999,77.48415,52.89,20.0796,29.49896,1.218533,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,4,,1,1,0,1,1,1,0,20.50711967288311,1.78,1.0981625255410126,27.545,26.96,5.215,19.72
16.245,54.3327,55.863,31.15359,47.90879,2.018629,27.04964,1.219083,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,2,,1,0,0,1,0,1,0,4.413759600574,3.415,1.6906893507151102,2.13,53.765,39.44,24.78
16.7008,41.5606,58.013000000000005,77.41355,57.10889,-7.70185,34.08039,1.220821,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,4,,1,0,1,1,1,1,0,20.45683220705634,7.275,1.3279526319560038,22.57,41.39,34.64,14.73
5.1127,55.0192,28.033999999999992,80.65634,61.81857,12.69921,24.15321,1.219488,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,3,,1,1,0,1,1,0,0,21.596289675048634,0.9400000000000001,1.1188944528450417,5.245,96.815,29.585,12.865
12.7937,55.8087,56.809,132.6417,48.75716,-4.61113,26.2704,1.219716,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,4,,1,1,0,1,1,1,0,39.64494954251089,3.265,1.336888288523032,15.115,94.83500000000001,12.505,31.13
14.3773,51.4685,51.010999999999996,101.2406,62.64859,-6.4203,19.77173,1.221211,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,2,,1,0,0,1,1,0,0,28.72413556146526,1.9849999999999999,1.6386952559474284,29.765,77.825,21.36,10.525
8.90046,53.342,46.74000000000001,33.94082,48.84635,2.856387,26.32119,1.218974,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,3,,1,1,0,1,0,1,0,5.383193734033807,4.8950000000000005,1.034646313944339,29.46,46.83,36.805,15.14
9.14359,53.3655,47.143,75.62347,55.52998,1.385275,27.59661,1.219078,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,4,,1,1,0,1,1,1,0,19.85467312232158,5.140000000000001,1.0139794049749753,36.555,97.2,28.400000000000002,32.25
14.4469,40.7276,56.319,115.5555,49.31179,7.880676,38.24913,1.216744,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,5,,1,0,1,1,1,1,1,33.74844253230745,6.215000000000001,1.0957833338433056,5.39,24.635,12.63,36.25
23.8438,53.0227,74.644,73.99274,62.18217,-2.89825,24.91685,1.220301,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,1,,1,0,0,0,1,0,0,19.273925650008184,3.4899999999999998,1.3185886738358856,25.23,98.045,4.51,33.97
26.4592,44.9459,68.99,52.07085,51.68355,-7.82476,36.94009,1.216548,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,3,,1,0,1,0,0,1,1,11.707950508595408,4.37,1.4543958404800326,19.775000000000002,11.115,20.66,8.895
6.14358,58.1906,29.339,90.71705,45.55269,-5.29977,25.75449,1.21944,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,3,,1,1,0,1,1,0,0,25.09062652295061,1.595,1.2843718093937968,34.385,78.58,23.405,10.885
14.6242,48.2728,61.57899999999999,74.20826,51.45345,9.264515,28.94144,1.219181,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,3,,1,0,1,0,1,1,0,19.362338982682132,5.1850000000000005,1.012407737849342,35.585,65.58,11.42,33.51
8.81655,57.4597,37.653999999999996,78.47159,65.55006,-10.413,28.04208,1.218299,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,5,,1,1,0,1,1,1,1,20.852568144200855,2.8649999999999998,1.3668868237547933,18.285,59.86,34.245,29.595
19.7554,46.1105,66.997,55.14547,47.31499,-3.89161,31.62181,1.21761,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,4,,1,0,1,0,1,1,1,12.762047837622431,4.905,1.1220006962559355,35.300000000000004,35.085,8.34,35.44
22.5162,46.5324,59.18000000000001,63.74043,44.8695,-0.90768,30.90515,1.226823,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,5,,1,0,1,1,1,1,1,15.637340569920473,1.025,1.6809070119649268,26.61,76.84,10.39,1.815
5.00117,60.981,28.75,100.4235,59.27881,-7.99434,27.03814,1.218481,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,4,,1,1,0,1,1,1,0,28.472593859453124,4.105,0.9134431567467043,35.705,98.33500000000001,37.19,35.53
7.48245,61.0523,38.08500000000001,45.88472,53.54929,-9.74045,23.73679,1.219434,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,2,,1,1,0,1,0,0,0,9.524689391606525,3.81,0.9463099124311776,39.42,56.735,32.79,2.565
22.0135,49.0902,58.538,31.77288,49.99973,-10.6579,37.40854,1.217515,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,4,,1,0,1,1,0,1,1,4.646435877477835,1.315,1.6631698831218658,17.965,49.475,32.32,30.77
15.2788,54.8049,64.651,99.11225,58.78903,0.1805053,24.47299,1.220393,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,1,,1,0,0,0,1,0,0,27.994999423545472,4.025,1.4416143005141395,7.515000000000001,97.345,13.095,17.740000000000002
10.756,50.2553,53.712,62.37916,55.71461,0.3586822,27.44565,1.220042,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,4,,1,1,0,1,1,1,0,15.245139682366178,7.495,1.0426807097161377,16.05,77.08500000000001,35.035000000000004,14.82
5.63764,56.3405,32.138000000000005,63.70169,58.23534,13.03115,26.52852,1.218814,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,4,,1,1,0,1,1,1,0,15.71733026812272,1.15,0.9528781084348595,32.08,85.395,22.54,20.16
27.6246,34.4636,74.908,61.42608,33.32665,-4.78075,50.73682,1.210286,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,4,,1,0,1,0,1,1,1,15.029589760903571,6.3950000000000005,1.157727438360053,14.355,13.190000000000001,11.08,30.425
22.6387,41.3514,63.971000000000004,36.62984,45.81785,0.4044622,37.58465,1.215035,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,3,,1,0,1,0,0,1,1,6.36288089137749,6.07,1.6705089060997562,4.78,52.805,23.900000000000002,38.425000000000004
24.532,43.2754,53.846999999999994,33.57032,31.50998,-10.8402,36.30115,1.21442,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,4,,1,0,1,1,0,1,1,5.306953637255732,0.855,1.3866379258657244,33.365,13.975000000000001,38.695,39.125
13.6329,57.1261,57.632999999999996,26.03731,43.93838,-2.57944,20.23787,1.221233,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,2,,1,1,0,1,0,0,0,2.612051833404186,3.6,1.186802328191213,38.435,72.915,35.815,22.325
-0.505808,54.8781,-2.594999999999999,128.8919,74.97152,8.858356,27.03892,1.21867,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,4,,1,1,0,1,1,1,0,38.35451754641293,1.025,1.3199805744068882,7.135,65.25,37.300000000000004,29.12
14.7044,55.0175,63.126999999999995,112.6915,55.40123,13.92852,25.45093,1.219459,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,1,,1,0,0,0,1,0,0,32.72071178582245,2.76,1.046398536143021,3.13,90.29,8.235,33.375
19.9085,49.3638,71.37,96.66688,48.92931,2.527879,27.78273,1.219637,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,3,,1,0,1,0,1,1,0,27.155376702052912,3.82,1.1025383968153943,34.28,34.035,3.31,25.5
9.81388,57.1016,45.583,120.4075,47.84491,-7.40575,26.5058,1.21963,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,4,,1,1,0,1,1,1,0,35.398083905576065,3.065,1.3359160423022538,15.245000000000001,72.665,18.995,18.41
7.46955,49.3792,35.94,121.6882,56.13009,-8.91004,29.76153,1.219797,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,5,,1,1,1,1,1,1,0,35.84108835908536,5.075,1.46095254784042,9.335,82.245,39.74,37.57
3.97664,57.585,23.12100000000001,106.3433,65.88342,5.625196,17.33343,1.220972,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,3,,1,1,0,1,1,0,0,30.498643556049,1.7049999999999998,0.9346438797152095,8.094999999999999,70.66499999999999,27.47,2.4000000000000004
12.4855,31.4741,54.623999999999995,54.14454,44.01545,38.32164,36.27234,1.221734,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,5,,1,1,1,1,0,1,1,12.363599160480922,0.245,1.3153174339145592,21.14,27.36,5.535,6.32
28.8744,51.4853,69.262,28.49663,46.68146,-11.0959,29.20809,1.219048,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,1,,1,0,0,0,0,1,0,3.492348383105206,3.96,1.6122787798393516,36.195,23.86,37.765,10.3
44.8091,40.5681,82.8999,56.72164,45.5656,-10.3204,52.55926,1.216866,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,4,,1,0,1,0,1,1,1,13.317781501612501,2.275,1.6495406521507063,29.405,19.25,1.31,23.8
12.5536,51.9658,59.327,48.44732,51.48848,7.928894,26.76811,1.219452,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,3,,1,1,0,1,0,1,0,10.414227661654646,5.750000000000001,0.9430660921618919,25.095,96.065,26.240000000000002,20.94
18.0155,40.2909,60.503,64.81622,36.36732,-7.70021,36.89409,1.214451,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,4,,1,0,1,0,1,1,1,16.15749659990295,5.855,1.1931512251486425,21.645,20.275,27.330000000000002,39.88
32.124,51.4522,69.665,24.21068,41.5784,-10.9769,22.23516,1.22138,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,1,0,,1,0,0,0,0,0,0,1.9762558065570037,4.035,1.545814145827143,33.005,64.38,26.555,37.175000000000004
