case,case_name,dim,run,seed,algo,pop,best_fitness,PSRR_DB,penalty,is_feasible,VREF,TC,LOOP_GAIN_DB,PHASE_MARGIN_DEG,GAIN_MARGIN_DB,POWER_UW,viol_vref,viol_tc,viol_loop_gain,viol_phase_margin,viol_gain_margin,viol_power,first_feasible_eval,best_feasible_found,best_feasible_fitness,best_feasible_PSRR,best_feasible_VREF,best_feasible_TC,best_feasible_LOOP_GAIN_DB,best_feasible_PHASE_MARGIN_DEG,best_feasible_GAIN_MARGIN_DB,best_feasible_POWER_UW,runtime_sec,eval_budget,actual_evals,last_improvement_eval,convergence_auc,sim_evals_worker_cum,sim_ok_worker_cum,sim_failures_worker_cum,server_restarts_worker_cum,psrr_def,PSRR_WC_DB,PSRR_100HZ_DB,best_feasible_PSRR_WC_DB,best_feasible_PSRR_100HZ_DB,evaluator_recovers_timeouts,x_w_pdiff,x_w_ncasc,x_w_pmir,x_w_pass,x_l_all,x_iss,x_vbnv,xf_w_pdiff,xf_w_ncasc,xf_w_pmir,xf_w_pass,xf_l_all,xf_iss,xf_vbnv,c_VREF_min,c_VREF_max,c_TC_max,c_LoopGain_min,c_PhaseMargin_min,c_GainMargin_min,c_Power_max
hard,SKY130-BGR-hard,7,3,315345,GWO,40,-51.08262,51.08262,0,1,1.220831,21.78844,52.2,69.362,18.2059,42.1664,0,0,0,0,0,0,99.0,1,-51.08262,51.08262,1.220831,21.78844,52.2,69.362,18.2059,42.1664,24334.554335908964,150000,150000,150000.0,-44.460986511243405,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,51.08262,51.08262,51.08262,51.08262,1,3.645,1.04,1.0,21.61,0.8450000000000001,8.216718789567407,1.2075718846052468,3.645,1.04,1.0,21.61,0.8450000000000001,8.216718789567407,1.2075718846052468,1.218694,1.221112,24.2,52.2,64.2,18.2,48.9
hard,SKY130-BGR-hard,7,4,316345,GWO,40,-51.11616,51.11616,0,1,1.220843,21.74354,52.2019,69.377,18.2001,42.4793,0,0,0,0,0,0,182.0,1,-51.11616,51.11616,1.220843,21.74354,52.2019,69.377,18.2001,42.4793,22739.754546107724,150000,150000,150000.0,-43.57861035540236,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,51.11616,51.11616,51.11616,51.11616,1,3.64,1.0,1.0,21.615,0.8500000000000001,8.325230379299898,1.2023982224481753,3.64,1.0,1.0,21.615,0.8500000000000001,8.325230379299898,1.2023982224481753,1.218694,1.221112,24.2,52.2,64.2,18.2,48.9
hard,SKY130-BGR-hard,7,5,317345,GWO,40,-51.09794,51.09794,0,1,1.220846,21.74846,52.2001,69.396,18.2035,42.6271,0,0,0,0,0,0,58.0,1,-51.09794,51.09794,1.220846,21.74846,52.2001,69.396,18.2035,42.6271,23615.52583721094,150000,150000,149920.0,-46.326592546883646,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,51.09794,51.09794,51.09794,51.09794,1,3.625,1.0,1.0,21.515,0.855,8.37651859625205,1.1984962647633726,3.625,1.0,1.0,21.515,0.855,8.37651859625205,1.1984962647633726,1.218694,1.221112,24.2,52.2,64.2,18.2,48.9
hard,SKY130-BGR-hard,7,6,318345,GWO,40,-51.06719,51.06719,0,1,1.22083,21.80831,52.2012,69.356,18.2003,42.30734,0,0,0,0,0,0,82.0,1,-51.06719,51.06719,1.22083,21.80831,52.2012,69.356,18.2003,42.30734,23262.160779643804,150000,150000,149880.0,-43.52518315418769,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,51.06719,51.06719,51.06719,51.06719,1,3.635,1.035,1.0,21.47,0.8500000000000001,8.26568163922199,1.2038545611400773,3.635,1.035,1.0,21.47,0.8500000000000001,8.26568163922199,1.2038545611400773,1.218694,1.221112,24.2,52.2,64.2,18.2,48.9
hard,SKY130-BGR-hard,7,7,319345,GWO,40,-51.12383,51.12383,0,1,1.22084,21.74856,52.2,69.376,18.2067,42.29303,0,0,0,0,0,0,96.0,1,-51.12383,51.12383,1.22084,21.74856,52.2,69.376,18.2067,42.29303,23388.30129755102,150000,150000,149600.0,-45.95419881879212,150001,150000,measure_failed=1,0,PSRR_worst_case_10Hz_10MHz,51.12383,51.12383,51.12383,51.12383,1,3.65,1.005,1.0,21.700000000000003,0.8450000000000001,8.260590152725669,1.2069059583633324,3.65,1.005,1.0,21.700000000000003,0.8450000000000001,8.260590152725669,1.2069059583633324,1.218694,1.221112,24.2,52.2,64.2,18.2,48.9
hard,SKY130-BGR-hard,7,8,320345,GWO,40,-51.02448,51.02448,0,1,1.220828,21.71899,52.2002,69.283,18.2081,41.35829,0,0,0,0,0,0,94.0,1,-51.02448,51.02448,1.220828,21.71899,52.2002,69.283,18.2081,41.35829,24695.825902674347,150000,150000,150000.0,-45.02577719941466,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,51.02448,51.02448,51.02448,51.02448,1,3.76,1.005,1.0,22.44,0.8150000000000001,7.9361139102786735,1.2391473186552582,3.76,1.005,1.0,22.44,0.8150000000000001,7.9361139102786735,1.2391473186552582,1.218694,1.221112,24.2,52.2,64.2,18.2,48.9
hard,SKY130-BGR-hard,7,9,321345,GWO,40,-51.13029,51.13029,0,1,1.220829,21.78847,52.2001,69.343,18.2014,42.22517,0,0,0,0,0,0,54.0,1,-51.13029,51.13029,1.220829,21.78847,52.2001,69.343,18.2014,42.22517,21984.63262894377,150000,150000,149960.0,-46.09107533046653,150001,150000,measure_failed=1,0,PSRR_worst_case_10Hz_10MHz,51.13029,51.13029,51.13029,51.13029,1,3.655,1.0,1.0,21.585,0.8450000000000001,8.237156029600186,1.2091431675545203,3.655,1.0,1.0,21.585,0.8450000000000001,8.237156029600186,1.2091431675545203,1.218694,1.221112,24.2,52.2,64.2,18.2,48.9
hard,SKY130-BGR-hard,7,10,322345,GWO,40,-51.12963,51.12963,0,1,1.220832,21.77353,52.2016,69.35,18.2019,42.24454,0,0,0,0,0,0,78.0,1,-51.12963,51.12963,1.220832,21.77353,52.2016,69.35,18.2019,42.24454,22343.37132100016,150000,150000,150000.0,-45.80866834961333,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,51.12963,51.12963,51.12963,51.12963,1,3.655,1.0,1.0,21.62,0.8450000000000001,8.24384803350094,1.208510934107317,3.655,1.0,1.0,21.62,0.8450000000000001,8.24384803350094,1.208510934107317,1.218694,1.221112,24.2,52.2,64.2,18.2,48.9
hard,SKY130-BGR-hard,7,11,323345,GWO,40,-51.08225,51.08225,0,1,1.22083,21.79342,52.2053,69.354,18.2012,42.16759,0,0,0,0,0,0,90.0,1,-51.08225,51.08225,1.22083,21.79342,52.2053,69.354,18.2012,42.16759,22854.43900861964,150000,150000,149360.0,-45.79920343785625,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,51.08225,51.08225,51.08225,51.08225,1,3.65,1.035,1.0,21.615,0.8450000000000001,8.217150701612058,1.207230209285266,3.65,1.035,1.0,21.615,0.8450000000000001,8.217150701612058,1.207230209285266,1.218694,1.221112,24.2,52.2,64.2,18.2,48.9
hard,SKY130-BGR-hard,7,12,324345,GWO,40,-51.07794,51.07794,0,1,1.220855,21.72347,52.2002,69.43,18.2084,42.81077,0,0,0,0,0,0,15.0,1,-51.07794,51.07794,1.220855,21.72347,52.2002,69.43,18.2084,42.81077,22443.19423233904,150000,150000,149920.0,-47.72801589053927,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,51.07794,51.07794,51.07794,51.07794,1,3.61,1.0,1.0,21.48,0.86,8.440199454054351,1.1932756659653452,3.61,1.0,1.0,21.48,0.86,8.440199454054351,1.1932756659653452,1.218694,1.221112,24.2,52.2,64.2,18.2,48.9
hard,SKY130-BGR-hard,7,13,325345,GWO,40,-51.11745,51.11745,0,1,1.220827,21.79844,52.2022,69.351,18.2071,42.18599,0,0,0,0,0,0,181.0,1,-51.11745,51.11745,1.220827,21.79844,52.2022,69.351,18.2071,42.18599,23014.71527030505,150000,150000,146720.0,-45.6107517201448,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,51.11745,51.12515,51.11745,51.12515,1,3.655,1.0,1.0,21.575000000000003,0.8450000000000001,8.223573480499073,1.2098660434339426,3.655,1.0,1.0,21.575000000000003,0.8450000000000001,8.223573480499073,1.2098660434339426,1.218694,1.221112,24.2,52.2,64.2,18.2,48.9
hard,SKY130-BGR-hard,7,14,326345,GWO,40,-51.13224,51.13224,0,1,1.220831,21.78347,52.2003,69.344,18.2003,42.24447,0,0,0,0,0,0,116.0,1,-51.13224,51.13224,1.220831,21.78347,52.2003,69.344,18.2003,42.24447,22803.00066588074,150000,150000,149920.0,-44.08610098263989,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,51.13224,51.13224,51.13224,51.13224,1,3.655,1.0,1.0,21.605,0.8450000000000001,8.243831417834924,1.2087190460574142,3.655,1.0,1.0,21.605,0.8450000000000001,8.243831417834924,1.2087190460574142,1.218694,1.221112,24.2,52.2,64.2,18.2,48.9
hard,SKY130-BGR-hard,7,15,327345,GWO,40,-51.11702,51.11702,0,1,1.22084,21.75849,52.2006,69.369,18.2003,42.4528,0,0,0,0,0,0,44.0,1,-51.11702,51.11702,1.22084,21.75849,52.2006,69.369,18.2003,42.4528,23259.800400078297,150000,150000,149960.0,-45.300102906086046,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,51.11702,51.11702,51.11702,51.11702,1,3.64,1.0,1.0,21.575000000000003,0.8500000000000001,8.316072582293543,1.2032740634906514,3.64,1.0,1.0,21.575000000000003,0.8500000000000001,8.316072582293543,1.2032740634906514,1.218694,1.221112,24.2,52.2,64.2,18.2,48.9
hard,SKY130-BGR-hard,7,16,328345,GWO,40,-51.1108,51.1108,0,1,1.220835,21.77844,52.2002,69.365,18.2034,42.39884,0,0,0,0,0,0,89.0,1,-51.1108,51.1108,1.220835,21.77844,52.2002,69.365,18.2034,42.39884,22100.53712239489,150000,150000,149880.0,-45.38449668471123,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,51.1108,51.11208,51.1108,51.11208,1,3.64,1.0,1.0,21.52,0.8500000000000001,8.297394424286276,1.204515776802662,3.64,1.0,1.0,21.52,0.8500000000000001,8.297394424286276,1.204515776802662,1.218694,1.221112,24.2,52.2,64.2,18.2,48.9
hard,SKY130-BGR-hard,7,17,329345,GWO,40,-51.13134,51.13134,0,1,1.220837,21.75358,52.2031,69.359,18.2004,42.29082,0,0,0,0,0,0,104.0,1,-51.13134,51.13134,1.220837,21.75358,52.2031,69.359,18.2004,42.29082,22425.68033354357,150000,150000,150000.0,-44.3320362357749,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,51.13134,51.13134,51.13134,51.13134,1,3.655,1.0,1.0,21.68,0.8450000000000001,8.259858411853266,1.2072596585160074,3.655,1.0,1.0,21.68,0.8450000000000001,8.259858411853266,1.2072596585160074,1.218694,1.221112,24.2,52.2,64.2,18.2,48.9
hard,SKY130-BGR-hard,7,18,330345,GWO,40,-51.09589,51.09589,0,1,1.220842,21.75349,52.2011,69.39,18.2066,42.42811,0,0,0,0,0,0,42.0,1,-51.09589,51.09589,1.220842,21.75349,52.2011,69.39,18.2066,42.42811,24275.135212188587,150000,150000,149360.0,-44.29972222951486,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,51.09589,51.09696,51.09589,51.09696,1,3.635,1.015,1.0,21.605,0.8500000000000001,8.307465935880987,1.2026172490839475,3.635,1.015,1.0,21.605,0.8500000000000001,8.307465935880987,1.2026172490839475,1.218694,1.221112,24.2,52.2,64.2,18.2,48.9
hard,SKY130-BGR-hard,7,19,331345,GWO,40,-51.11682,51.11682,0,1,1.22084,21.75353,52.2007,69.37,18.2003,42.45592,0,0,0,0,0,0,147.0,1,-51.11682,51.11682,1.22084,21.75353,52.2007,69.37,18.2003,42.45592,22074.597808033228,150000,150000,150000.0,-44.08913992653285,150001,150000,measure_failed=1,0,PSRR_worst_case_10Hz_10MHz,51.11682,51.11682,51.11682,51.11682,1,3.64,1.0,1.0,21.58,0.8500000000000001,8.317148817637145,1.203163544759396,3.64,1.0,1.0,21.58,0.8500000000000001,8.317148817637145,1.203163544759396,1.218694,1.221112,24.2,52.2,64.2,18.2,48.9
hard,SKY130-BGR-hard,7,20,332345,GWO,40,-51.11567,51.11567,0,1,1.22083,21.78846,52.2042,69.346,18.2003,42.2127,0,0,0,0,0,0,122.0,1,-51.11567,51.11567,1.22083,21.78846,52.2042,69.346,18.2003,42.2127,23637.448465479534,150000,150000,149920.0,-43.5859983403556,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,51.11567,51.11567,51.11567,51.11567,1,3.655,1.01,1.0,21.61,0.8450000000000001,8.23281382639066,1.2083077607554695,3.655,1.01,1.0,21.61,0.8450000000000001,8.23281382639066,1.2083077607554695,1.218694,1.221112,24.2,52.2,64.2,18.2,48.9
hard,SKY130-BGR-hard,7,21,333345,GWO,40,-51.07909,51.07909,0,1,1.220844,21.75842,52.2035,69.388,18.2,42.5851,0,0,0,0,0,0,111.0,1,-51.07909,51.07909,1.220844,21.75842,52.2035,69.388,18.2,42.5851,23208.98442483321,150000,150000,150000.0,-44.20556382782885,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,51.07909,51.07921,51.07909,51.07921,1,3.625,1.015,1.0,21.5,0.855,8.36197138563106,1.1981248708109775,3.625,1.015,1.0,21.5,0.855,8.36197138563106,1.1981248708109775,1.218694,1.221112,24.2,52.2,64.2,18.2,48.9
hard,SKY130-BGR-hard,7,22,334345,GWO,40,-51.12367,51.12367,0,1,1.220826,21.80838,52.2006,69.343,18.2048,42.18237,0,0,0,0,0,0,244.0,1,-51.12367,51.12367,1.220826,21.80838,52.2006,69.343,18.2048,42.18237,22797.9620592501,150000,150000,149760.0,-45.77497445739638,150001,150000,measure_failed=1,0,PSRR_worst_case_10Hz_10MHz,51.12367,51.12367,51.12367,51.12367,1,3.655,1.0,1.0,21.55,0.8450000000000001,8.22233104323857,1.2099111111730176,3.655,1.0,1.0,21.55,0.8450000000000001,8.22233104323857,1.2099111111730176,1.218694,1.221112,24.2,52.2,64.2,18.2,48.9
hard,SKY130-BGR-hard,7,23,335345,GWO,40,-51.07291,51.07291,0,1,1.220838,21.77342,52.2043,69.374,18.2004,42.3727,0,0,0,0,0,0,53.0,1,-51.07291,51.07291,1.220838,21.77342,52.2043,69.374,18.2004,42.3727,23161.568140205,150000,150000,149960.0,-44.242982249948334,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,51.07291,51.07291,51.07291,51.07291,1,3.635,1.035,1.0,21.57,0.8500000000000001,8.288277805269196,1.202243404977147,3.635,1.035,1.0,21.57,0.8500000000000001,8.288277805269196,1.202243404977147,1.218694,1.221112,24.2,52.2,64.2,18.2,48.9
hard,SKY130-BGR-hard,7,24,336345,GWO,40,-51.13184,51.13184,0,1,1.220831,21.78347,52.2003,69.344,18.2004,42.24429,0,0,0,0,0,0,110.0,1,-51.13184,51.13184,1.220831,21.78347,52.2003,69.344,18.2004,42.24429,22400.36181489192,150000,150000,150000.0,-45.77722039023127,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,51.13184,51.13248,51.13184,51.13248,1,3.655,1.0,1.0,21.605,0.8450000000000001,8.243772349592419,1.2087399348226315,3.655,1.0,1.0,21.605,0.8450000000000001,8.243772349592419,1.2087399348226315,1.218694,1.221112,24.2,52.2,64.2,18.2,48.9
hard,SKY130-BGR-hard,7,25,337345,GWO,40,-51.11668,51.11668,0,1,1.22084,21.75353,52.2008,69.37,18.2004,42.45559,0,0,0,0,0,0,114.0,1,-51.11668,51.11668,1.22084,21.75353,52.2008,69.37,18.2004,42.45559,23463.174016648903,150000,150000,150000.0,-46.23942653881026,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,51.11668,51.11668,51.11668,51.11668,1,3.64,1.0,1.0,21.58,0.8500000000000001,8.317032926275646,1.2031628434041286,3.64,1.0,1.0,21.58,0.8500000000000001,8.317032926275646,1.2031628434041286,1.218694,1.221112,24.2,52.2,64.2,18.2,48.9
hard,SKY130-BGR-hard,7,26,338345,GWO,40,-51.11878,51.11878,0,1,1.220835,21.76354,52.2077,69.378,18.2098,42.23741,0,0,0,0,0,0,54.0,1,-51.11878,51.11878,1.220835,21.76354,52.2077,69.378,18.2098,42.23741,22689.077471559867,150000,150000,146160.0,-44.21814336582244,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,51.11878,51.11878,51.11878,51.11878,1,3.655,1.0,1.0,21.685,0.8450000000000001,8.241335021636774,1.2078358083688423,3.655,1.0,1.0,21.685,0.8450000000000001,8.241335021636774,1.2078358083688423,1.218694,1.221112,24.2,52.2,64.2,18.2,48.9
hard,SKY130-BGR-hard,7,27,339345,GWO,40,-51.04098,51.04098,0,1,1.220851,21.7583,52.2054,69.43,18.2101,42.87371,0,0,0,0,0,0,189.0,1,-51.04098,51.04098,1.220851,21.7583,52.2054,69.43,18.2101,42.87371,22646.708384899423,150000,150000,148720.0,-44.08740938120254,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,51.04098,51.04098,51.04098,51.04098,1,3.6,1.005,1.0,21.33,0.865,8.462114299202435,1.1899537873450563,3.6,1.005,1.0,21.33,0.865,8.462114299202435,1.1899537873450563,1.218694,1.221112,24.2,52.2,64.2,18.2,48.9
hard,SKY130-BGR-hard,7,28,340345,GWO,40,-51.10536,51.10536,0,1,1.220824,21.81338,52.2061,69.36,18.2125,42.1265,0,0,0,0,0,0,17.0,1,-51.10536,51.10536,1.220824,21.81338,52.2061,69.36,18.2125,42.1265,23101.936964478344,150000,150000,148840.0,-47.584207739984926,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,51.10536,51.10912,51.10536,51.10912,1,3.655,1.005,1.0,21.56,0.8450000000000001,8.202947610832442,1.2103474292958365,3.655,1.005,1.0,21.56,0.8450000000000001,8.202947610832442,1.2103474292958365,1.218694,1.221112,24.2,52.2,64.2,18.2,48.9
hard,SKY130-BGR-hard,7,29,341345,GWO,40,-51.12955,51.12955,0,1,1.220829,21.78847,52.2003,69.343,18.2016,42.22386,0,0,0,0,0,0,83.0,1,-51.12955,51.12955,1.220829,21.78847,52.2003,69.343,18.2016,42.22386,23231.42112544365,150000,150000,150000.0,-43.973576249975,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,51.12955,51.12955,51.12955,51.12955,1,3.655,1.0,1.0,21.585,0.8450000000000001,8.236700161028333,1.2091282762983042,3.655,1.0,1.0,21.585,0.8450000000000001,8.236700161028333,1.2091282762983042,1.218694,1.221112,24.2,52.2,64.2,18.2,48.9
hard,SKY130-BGR-hard,7,0,312345,PSO,40,-25.91322,25.91322,0,1,1.220408,24.18466,52.2,64.2,29.4001,28.22585,0,0,0,0,0,0,91.0,1,-25.91322,25.91322,1.220408,24.18466,52.2,64.2,29.4001,28.22585,7590.021286215633,150000,150000,45947.0,-24.159868255888377,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,25.91322,43.04305,25.91322,43.04305,1,5.17,1.0,40.0,30.235,2.345,3.381835942846092,0.9,5.17,1.0,40.0,30.235,2.345,3.381835942846092,0.9,1.218694,1.221112,24.2,52.2,64.2,18.2,48.9
hard,SKY130-BGR-hard,7,1,313345,PSO,40,-50.66165,50.66165,0,1,1.220982,21.43828,52.2,69.772,18.2,46.21189,0,0,0,0,0,0,75.0,1,-50.66165,50.66165,1.220982,21.43828,52.2,69.772,18.2,46.21189,21975.32589238882,150000,150000,114389.0,-48.62807228971526,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,50.66165,50.66165,50.66165,50.66165,1,3.4250000000000003,1.0,1.0,20.455,0.96,9.619789816565556,1.0390709231436095,3.4250000000000003,1.0,1.0,20.455,0.96,9.619789816565556,1.0390709231436095,1.218694,1.221112,24.2,52.2,64.2,18.2,48.9
hard,SKY130-BGR-hard,7,2,314345,PSO,40,-51.0458,51.0458,0,1,1.220872,21.68842,52.2002,69.456,18.2048,43.21354,0,0,0,0,0,0,146.0,1,-51.0458,51.0458,1.220872,21.68842,52.2002,69.456,18.2048,43.21354,21966.242380855605,150000,150000,122206.0,-49.13821347988987,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,51.0458,51.0458,51.0458,51.0458,1,3.585,1.0,1.0,21.4,0.87,8.57987055411112,1.1817588808964488,3.585,1.0,1.0,21.4,0.87,8.57987055411112,1.1817588808964488,1.218694,1.221112,24.2,52.2,64.2,18.2,48.9
hard,SKY130-BGR-hard,7,3,315345,PSO,40,-50.52877,50.52877,0,1,1.221013,21.34839,52.2,69.874,18.2026,46.87011,0,0,0,0,0,0,159.0,1,-50.52877,50.52877,1.221013,21.34839,52.2,69.874,18.2026,46.87011,15341.329955836758,150000,150000,60108.0,-46.57573408556056,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,50.52877,50.52877,50.52877,50.52877,1,3.395,1.0,1.0,20.415,0.975,9.847994354895013,0.9,3.395,1.0,1.0,20.415,0.975,9.847994354895013,0.9,1.218694,1.221112,24.2,52.2,64.2,18.2,48.9
hard,SKY130-BGR-hard,7,4,316345,PSO,40,-51.13335,51.13335,0,1,1.220834,21.76853,52.2013,69.35,18.2,42.26897,0,0,0,0,0,0,93.0,1,-51.13335,51.13335,1.220834,21.76853,52.2013,69.35,18.2,42.26897,20672.167702313516,150000,150000,46743.0,-47.57644115650771,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,51.13335,51.13335,51.13335,51.13335,1,3.655,1.0,1.0,21.64,0.8450000000000001,8.252307608486058,1.208067725842462,3.655,1.0,1.0,21.64,0.8450000000000001,8.252307608486058,1.208067725842462,1.218694,1.221112,24.2,52.2,64.2,18.2,48.9
hard,SKY130-BGR-hard,7,5,317345,PSO,40,-45.00197,45.00197,0,1,1.220416,24.17953,52.2221,66.872,19.7902,27.47615,0,0,0,0,0,0,59.0,1,-45.00197,45.00197,1.220416,24.17953,52.2221,66.872,19.7902,27.47615,18349.999903544784,150000,150000,144638.0,-42.907444764431766,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,45.00197,45.00197,45.00197,45.00197,1,6.8,1.0,4.995,21.83,0.965,3.120889166895397,0.9326196828580532,6.8,1.0,4.995,21.83,0.965,3.120889166895397,0.9326196828580532,1.218694,1.221112,24.2,52.2,64.2,18.2,48.9
hard,SKY130-BGR-hard,7,6,318345,PSO,40,-50.98598,50.98598,0,1,1.220886,21.65839,52.2041,69.481,18.2,43.71464,0,0,0,0,0,0,148.0,1,-50.98598,50.98598,1.220886,21.65839,52.2041,69.481,18.2,43.71464,15333.300577007234,150000,150000,13298.0,-47.21693325362169,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,50.98598,50.98598,50.98598,50.98598,1,3.555,1.0,1.0,21.200000000000003,0.885,8.753708607270461,1.165382949017126,3.555,1.0,1.0,21.200000000000003,0.885,8.753708607270461,1.165382949017126,1.218694,1.221112,24.2,52.2,64.2,18.2,48.9
hard,SKY130-BGR-hard,7,7,319345,PSO,40,-51.00833,51.00833,0,1,1.220881,21.67337,52.2016,69.465,18.2,43.55057,0,0,0,0,0,0,42.0,1,-51.00833,51.00833,1.220881,21.67337,52.2016,69.465,18.2,43.55057,22154.042480232198,150000,150000,89648.0,-48.63652537413583,150001,150000,measure_failed=1,0,PSRR_worst_case_10Hz_10MHz,51.00833,51.00833,51.00833,51.00833,1,3.565,1.0,1.0,21.25,0.88,8.696802458202523,1.17114917492017,3.565,1.0,1.0,21.25,0.88,8.696802458202523,1.17114917492017,1.218694,1.221112,24.2,52.2,64.2,18.2,48.9
hard,SKY130-BGR-hard,7,8,320345,PSO,40,-50.55076,50.55076,0,1,1.221016,21.33841,52.2,69.864,18.2,46.99062,0,0,0,0,0,0,71.0,1,-50.55076,50.55076,1.221016,21.33841,52.2,69.864,18.2,46.99062,22354.27179433219,150000,150000,39574.0,-46.78597123290822,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,50.55076,50.55076,50.55076,50.55076,1,3.395,1.0,1.0,20.355,0.98,9.88980510076595,0.9231592114835128,3.395,1.0,1.0,20.355,0.98,9.88980510076595,0.9231592114835128,1.218694,1.221112,24.2,52.2,64.2,18.2,48.9
hard,SKY130-BGR-hard,7,9,321345,PSO,40,-49.24248,49.24248,0,1,1.22028,23.88424,52.202,68.342,18.2,36.36589,0,0,0,0,0,0,90.0,1,-49.24248,49.24248,1.22028,23.88424,52.202,68.342,18.2,36.36589,4016.666561227292,150000,150000,17931.0,-47.274975139531925,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,49.24248,49.24248,49.24248,49.24248,1,4.645,1.0,1.625,22.045,0.8450000000000001,6.209075017660763,0.9,4.645,1.0,1.625,22.045,0.8450000000000001,6.209075017660763,0.9,1.218694,1.221112,24.2,52.2,64.2,18.2,48.9
hard,SKY130-BGR-hard,7,10,322345,PSO,40,-50.53765,50.53765,0,1,1.221019,21.3334,52.2,69.869,18.2,47.13064,0,0,0,0,0,0,46.0,1,-50.53765,50.53765,1.221019,21.3334,52.2,69.869,18.2,47.13064,20830.902837660164,150000,150000,87733.0,-48.61193687603684,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,50.53765,50.53765,50.53765,50.53765,1,3.39,1.0,1.0,20.285,0.985,9.938394115369626,0.9024730647729384,3.39,1.0,1.0,20.285,0.985,9.938394115369626,0.9024730647729384,1.218694,1.221112,24.2,52.2,64.2,18.2,48.9
hard,SKY130-BGR-hard,7,11,323345,PSO,40,-50.74975,50.74975,0,1,1.220951,21.52321,52.2025,69.675,18.2,45.49826,0,0,0,0,0,0,102.0,1,-50.74975,50.74975,1.220951,21.52321,52.2025,69.675,18.2,45.49826,5373.340113559738,150000,150000,6778.0,-48.92202621434143,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,50.74975,50.74975,50.74975,50.74975,1,3.455,1.0,1.0,20.59,0.94,9.372339384174229,1.088570591026761,3.455,1.0,1.0,20.59,0.94,9.372339384174229,1.088570591026761,1.218694,1.221112,24.2,52.2,64.2,18.2,48.9
hard,SKY130-BGR-hard,7,12,324345,PSO,40,-50.52217,50.52217,0,1,1.221005,21.37335,52.2018,69.862,18.2,46.71198,0,0,0,0,0,0,15.0,1,-50.52217,50.52217,1.221005,21.37335,52.2018,69.862,18.2,46.71198,3879.279214771465,150000,150000,12229.0,-49.94922875529171,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,50.52217,50.52217,50.52217,50.52217,1,3.4,1.0,1.0,20.445,0.97,9.79317649221315,0.9,3.4,1.0,1.0,20.445,0.97,9.79317649221315,0.9,1.218694,1.221112,24.2,52.2,64.2,18.2,48.9
hard,SKY130-BGR-hard,7,13,325345,PSO,40,-51.09186,51.09186,0,1,1.220781,21.86876,52.2004,69.182,18.2036,40.35906,0,0,0,0,0,0,59.0,1,-51.09186,51.09186,1.220781,21.86876,52.2004,69.182,18.2036,40.35906,13790.004865080118,150000,150000,94270.0,-49.28178791698611,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,51.09186,51.09186,51.09186,51.09186,1,3.86,1.0,1.0,22.51,0.795,7.58968146344889,1.2575139715836725,3.86,1.0,1.0,22.51,0.795,7.58968146344889,1.2575139715836725,1.218694,1.221112,24.2,52.2,64.2,18.2,48.9
hard,SKY130-BGR-hard,7,14,326345,PSO,40,-51.00705,51.00705,0,1,1.220878,21.68335,52.2006,69.46,18.2,43.52609,0,0,0,0,0,0,89.0,1,-51.00705,51.00705,1.220878,21.68335,52.2006,69.46,18.2,43.52609,14259.645836826414,150000,150000,22933.0,-47.442466700378006,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,51.00705,51.00705,51.00705,51.00705,1,3.565,1.0,1.0,21.215,0.88,8.68833803242806,1.1719147319256362,3.565,1.0,1.0,21.215,0.88,8.68833803242806,1.1719147319256362,1.218694,1.221112,24.2,52.2,64.2,18.2,48.9
